Age,Work_Experience,Family_Size,Gender_Male,Ever_Married_Yes,Graduated_Yes,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Age_Group,Family_Category
32.0,14.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
29.0,11.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
43.0,1.0,1.0,False,True,False,True,False,False,False,False,False,False,False,False,True,2,0
42.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,0
48.0,8.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,2,0
62.0,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,3,0
63.0,0.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,True,3,0
60.0,1.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False,True,2,0
63.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,3,0
62.0,9.0,1.0,True,True,True,False,False,True,False,False,False,False,False,False,True,3,0
40.0,4.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
63.0,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,3,0
19.0,6.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1
21.0,8.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
22.0,6.0,5.0,True,False,False,False,True,False,False,False,False,False,False,False,True,0,1
60.0,1.0,3.0,True,True,False,False,False,False,False,False,False,True,False,True,False,2,1
59.0,8.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,0
73.0,1.0,2.0,True,True,False,False,False,False,False,False,False,True,False,True,False,3,0
52.0,0.0,3.0,False,True,True,False,False,False,False,False,False,False,False,True,False,2,1
66.0,9.0,2.0,False,True,False,True,False,False,False,False,False,False,False,False,False,3,0
61.0,1.0,4.0,True,True,False,False,False,True,False,False,False,False,False,False,True,3,1
61.0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,3,0
61.0,2.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,0
59.0,1.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,0
51.0,1.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,0
36.0,9.0,2.0,False,True,True,False,False,False,False,False,True,False,False,False,True,1,0
71.0,9.0,3.0,True,False,True,False,False,False,True,False,False,False,False,False,True,3,1
48.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
43.0,9.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,0
36.0,9.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
57.0,1.0,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
33.0,1.0,3.0,True,False,True,False,False,False,False,True,False,False,False,False,True,1,1
31.0,1.0,6.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,2
57.0,1.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,1
33.0,2.0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
30.0,1.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,1
26.0,8.0,2.0,True,True,False,True,False,False,False,False,False,False,False,False,False,1,0
29.0,1.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1
42.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,2,0
30.0,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
18.0,1.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False,True,0,1
18.0,5.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1
80.0,0.0,2.0,True,True,False,False,False,False,True,False,False,False,False,True,False,3,0
35.0,7.0,2.0,True,False,False,False,True,False,False,False,False,False,False,False,True,1,0
45.0,1.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,0
42.0,8.0,1.0,True,False,True,False,True,False,False,False,False,False,False,False,True,2,0
26.0,1.0,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0
38.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,0
41.0,1.0,7.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,2
45.0,1.0,2.0,True,False,True,False,False,True,False,False,False,False,False,False,True,2,0
33.0,5.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1
51.0,8.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
85.0,1.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False,True,3,0
30.0,0.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1
38.0,1.0,3.0,True,True,True,False,True,False,False,False,False,False,False,False,False,1,1
66.0,1.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,3,0
40.0,0.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
83.0,1.0,1.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
61.0,1.0,3.0,True,True,True,False,False,False,False,False,False,False,True,False,False,3,1
65.0,1.0,2.0,True,True,True,False,False,False,True,False,False,False,False,True,False,3,0
37.0,0.0,4.0,True,True,False,False,False,False,False,False,False,False,True,True,False,1,1
47.0,0.0,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,2,0
51.0,1.0,4.0,True,True,False,False,False,True,False,False,False,False,False,False,False,2,1
73.0,1.0,1.0,True,True,False,False,False,False,False,False,False,True,False,False,True,3,0
49.0,1.0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,2,1
73.0,0.0,2.0,False,True,True,False,True,False,False,False,False,False,False,False,True,3,0
37.0,1.0,4.0,True,True,False,False,False,True,False,False,False,False,False,False,False,1,1
55.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,True,2,0
32.0,12.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
28.0,0.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1
50.0,0.0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,1
46.0,1.0,1.0,True,False,True,False,False,True,False,False,False,False,False,False,True,2,0
47.0,0.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
39.0,8.0,6.0,True,True,True,False,False,False,True,False,False,False,False,True,False,1,2
26.0,1.0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
37.0,9.0,2.0,False,True,True,False,False,False,False,False,True,False,False,True,False,1,0
43.0,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0
27.0,1.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
69.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,3,0
47.0,9.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
36.0,9.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
43.0,1.0,3.0,True,True,True,False,False,False,False,True,False,False,False,False,True,2,1
42.0,3.0,4.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,1
29.0,0.0,3.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,1
45.0,1.0,4.0,False,True,True,False,False,False,False,False,False,False,False,True,False,2,1
88.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,3,0
33.0,1.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1,1
18.0,0.0,4.0,True,True,False,True,False,False,False,False,False,False,False,False,True,0,1
41.0,1.0,2.0,False,True,True,False,False,False,False,False,True,False,False,True,False,2,0
30.0,0.0,1.0,False,False,True,False,False,True,False,False,False,False,False,False,True,1,0
27.0,8.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
53.0,0.0,4.0,False,True,True,False,True,False,False,False,False,False,False,False,False,2,1
43.0,14.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
26.0,1.0,2.0,True,False,False,False,False,True,False,False,False,False,False,False,True,1,0
67.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0
32.0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
26.0,7.0,4.0,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
29.0,0.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1
33.0,9.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
22.0,0.0,3.0,True,False,False,True,False,False,False,False,False,False,False,False,True,0,1
27.0,0.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
25.0,8.0,4.0,True,False,False,True,False,False,False,False,False,False,False,False,True,0,1
32.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,0
85.0,1.0,1.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
29.0,1.0,2.0,True,False,True,False,False,False,False,True,False,False,False,False,True,1,0
56.0,0.0,4.0,True,True,True,False,False,False,False,False,False,True,False,False,True,2,1
52.0,0.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,1
25.0,1.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
65.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,0
49.0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
73.0,1.0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0
36.0,2.0,2.0,True,True,True,True,False,False,False,False,False,False,False,False,False,1,0
36.0,4.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1,0
71.0,1.0,3.0,True,True,True,False,False,False,False,False,False,True,False,True,False,3,1
55.0,0.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
41.0,0.0,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0
42.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,2,0
35.0,1.0,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,1,0
48.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
40.0,1.0,1.0,False,False,True,True,False,False,False,False,False,False,False,False,True,1,0
29.0,3.0,6.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,2
62.0,1.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False,False,3,1
89.0,0.0,2.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
38.0,0.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False,False,1,1
45.0,0.0,4.0,True,True,True,False,False,False,True,False,False,False,False,True,False,2,1
26.0,0.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
55.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,0
43.0,5.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
35.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
73.0,1.0,2.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
41.0,4.0,3.0,True,False,True,False,False,False,False,False,False,False,False,False,True,2,1
27.0,1.0,1.0,True,False,True,False,False,False,False,True,False,False,False,False,True,1,0
35.0,6.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False,True,1,1
63.0,0.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,0
41.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,2,0
53.0,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,2,0
42.0,0.0,2.0,True,False,False,False,True,False,False,False,False,False,False,False,True,2,0
46.0,0.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,1
38.0,0.0,2.0,True,True,False,False,False,True,False,False,False,False,False,False,True,1,0
25.0,1.0,3.0,True,True,True,True,False,False,False,False,False,False,False,False,True,0,1
40.0,7.0,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,1,1
55.0,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,True,2,0
29.0,0.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,0
39.0,2.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,1,0
50.0,1.0,3.0,True,True,False,True,False,False,False,False,False,False,False,False,False,2,1
61.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,0
56.0,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,2,0
86.0,0.0,2.0,False,True,True,False,False,False,False,False,False,True,False,True,False,3,0
27.0,5.0,3.0,True,False,False,False,False,True,False,False,False,False,False,False,True,1,1
36.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,1,0
32.0,9.0,2.0,True,True,False,True,False,False,False,False,False,False,False,False,True,1,0
85.0,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,True,3,0
41.0,8.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0
42.0,5.0,4.0,True,True,False,False,False,False,True,False,False,False,False,True,False,2,1
30.0,0.0,6.0,False,False,True,False,False,False,False,False,False,False,True,False,True,1,2
42.0,1.0,5.0,True,True,True,False,False,False,True,False,False,False,False,True,False,2,1
